<<<<<<< HEAD
,Gender,Age-group,Income Level,Occupation
1397,1,1,1,0
1398,1,0,1,0
1399,0,1,0,3
1400,1,1,1,0
1403,0,2,0,1
1404,1,2,0,1
1405,0,2,0,0
1406,1,2,0,0
1407,0,1,2,0
1408,1,1,1,2
1409,1,1,0,0
1410,0,2,0,4
1411,1,1,0,0
1412,1,2,0,0
1413,1,1,0,0
1414,1,2,0,3
1415,1,1,1,2
1416,0,1,0,1
1417,1,2,0,1
1418,0,2,0,1
1419,0,2,0,1
1420,0,1,0,4
1421,0,1,0,0
1422,1,1,1,0
1423,0,1,2,3
1424,0,1,1,0
1425,0,1,1,0
1426,1,1,1,2
1427,1,1,2,2
1428,0,1,1,0
1429,0,1,1,3
1430,0,1,1,2
1431,1,1,1,3
1432,0,2,1,3
1433,1,2,1,3
1434,1,2,1,0
1436,1,1,2,0
1437,1,1,2,3
1438,1,1,1,3
1439,1,1,1,2
1440,0,1,1,2
1441,1,1,1,0
1442,0,1,1,0
1443,0,1,1,0
1444,0,2,0,0
1445,1,1,1,3
1446,1,1,1,0
1447,1,1,1,0
1448,0,1,1,3
1449,0,2,1,0
1450,1,1,1,0
1451,1,1,0,0
1452,0,1,0,0
1453,0,1,2,2
1454,0,1,1,0
1455,1,2,0,0
1456,0,2,0,0
1457,1,1,0,0
1458,1,1,0,0
1459,1,1,1,0
1460,0,2,0,0
1461,1,2,0,0
1462,0,2,0,0
1463,0,2,0,0
1464,1,2,0,0
1465,0,2,0,0
1466,0,2,0,0
1467,1,2,0,1
1468,1,2,1,4
1469,0,2,0,3
1470,0,2,0,1
1471,0,2,0,4
1472,1,1,1,2
1473,1,1,0,3
1474,0,2,0,0
1475,1,1,0,3
1476,0,1,0,3
1477,0,1,1,0
1478,0,1,0,0
1479,1,2,1,0
1480,1,2,0,4
1481,1,1,1,2
1482,0,1,1,2
1483,1,1,0,4
1484,0,1,1,2
1485,0,1,1,2
1486,1,1,1,2
1487,1,2,0,0
1488,0,2,0,1
1489,1,2,1,0
1490,1,2,1,2
1491,0,2,0,1
1492,1,2,0,4
1493,0,1,1,3
1494,1,1,1,4
1495,1,1,0,4
1496,0,1,1,2
1497,1,1,1,0
1498,0,1,1,0
1499,0,1,1,0
1500,1,2,1,0
1501,0,2,1,0
1502,1,1,2,3
1503,1,1,1,2
1504,1,1,1,3
1505,0,1,1,0
1506,0,1,1,2
1507,0,1,1,0
1508,0,1,1,0
1509,0,1,1,0
1510,1,1,1,0
1511,0,2,2,2
1512,1,1,2,2
1513,0,1,2,3
1514,1,1,2,2
1515,1,1,2,2
1516,1,1,1,4
1517,0,1,2,2
1518,1,1,1,3
1519,0,1,2,3
1520,1,1,2,0
1521,1,1,1,0
1522,0,1,1,0
1523,1,1,2,0
1524,0,1,1,0
1525,0,1,1,0
1526,1,2,1,0
1527,0,1,1,0
1528,1,2,2,4
1529,1,1,2,2
1530,0,2,1,0
1531,0,0,2,4
1532,1,1,1,3
1533,0,1,1,3
1534,1,0,2,2
1535,0,2,1,3
1536,1,1,1,3
1537,0,1,1,0
1538,1,1,1,0
1539,1,1,1,0
1540,0,1,1,0
1541,0,1,1,0
1542,1,1,1,3
1543,1,2,1,1
1544,0,2,1,1
1545,0,1,1,0
1546,0,1,1,0
1547,1,1,1,0
1548,1,1,2,2
1549,1,0,1,2
1550,0,2,1,1
1551,1,2,1,1
1552,1,1,1,0
1553,0,1,1,0
1554,0,1,1,0
1555,1,2,0,3
1556,1,1,0,0
1557,1,1,1,3
1558,0,1,1,3
1559,0,1,0,2
1560,1,1,1,3
1561,1,0,1,4
1562,0,2,0,4
1563,1,2,0,4
1564,0,1,0,4
1565,0,1,1,0
1566,1,1,1,2
1567,1,1,0,0
1568,0,1,1,0
1569,0,1,1,0
1570,1,2,1,0
1571,0,2,0,0
1572,0,2,0,0
1573,0,1,1,0
1574,1,1,1,0
1575,1,2,1,1
1576,1,1,1,2
1577,0,1,1,4
1578,0,1,1,2
1579,1,0,1,3
1580,1,1,1,2
1581,0,1,1,0
1582,0,1,2,0
1583,0,2,2,0
1584,0,1,2,0
1585,1,1,1,0
1586,0,1,1,0
1587,0,0,1,2
1588,1,1,1,3
1589,1,1,1,2
1590,1,1,1,3
1591,1,1,2,2
1592,1,2,0,4
1593,1,2,1,3
1594,0,1,1,2
1595,0,1,1,4
1596,1,1,2,0
1597,0,1,1,0
1598,1,2,0,0
1599,1,1,1,0
1600,0,1,0,4
1601,0,2,1,3
1602,1,2,0,2
1603,0,2,0,1
1604,1,2,1,4
1605,1,2,1,1
1606,1,2,1,0
1607,0,1,1,4
1608,0,1,1,0
1609,1,1,1,2
1610,0,1,1,2
1611,0,1,1,0
1612,0,1,2,0
1613,0,2,2,0
1614,0,2,2,0
1615,0,2,2,0
1616,0,2,2,0
1617,0,2,1,0
1618,1,1,1,2
1619,1,1,2,2
1620,1,1,1,3
1621,1,1,1,3
1622,1,1,1,2
1623,1,1,2,2
1624,1,1,2,2
1625,0,1,1,3
1626,0,1,1,0
1627,1,1,1,0
1628,0,2,0,0
1629,1,1,0,4
1630,1,0,0,4
1631,0,2,0,4
1632,0,2,0,1
1633,1,2,0,1
1634,0,1,1,2
1635,1,1,1,3
1636,0,1,1,4
1637,1,1,1,2
1638,1,0,1,0
1639,1,1,1,0
1640,0,1,2,0
1641,0,1,2,0
1642,0,2,1,0
1643,0,2,1,0
1644,0,1,2,3
1645,1,0,2,4
1646,1,1,2,3
1647,0,0,2,2
1648,0,1,2,4
1649,1,2,1,3
1650,0,1,2,3
1651,1,1,2,2
1652,1,1,2,3
1653,1,2,2,1
1654,1,1,2,2
1655,0,1,0,0
1656,1,1,0,4
1657,0,1,0,4
1658,1,1,0,2
1659,1,1,0,4
1660,1,1,1,1
1661,1,1,0,4
1662,0,2,0,2
1663,1,2,0,3
1664,1,2,0,2
1665,0,1,1,0
1666,1,1,1,0
1667,1,1,1,0
1668,1,1,1,0
1669,0,1,1,0
1670,1,2,1,0
1671,0,1,1,0
1672,1,1,2,3
1673,0,1,1,2
1674,1,2,1,2
1675,0,1,2,2
1676,1,1,1,2
1677,0,1,1,2
1678,1,1,1,2
1679,0,1,1,2
1680,1,2,1,0
1681,0,2,0,0
1682,1,1,1,0
1683,0,1,0,0
1684,1,1,1,0
1685,1,2,0,0
1686,0,2,0,1
1687,1,0,1,3
1688,0,0,1,2
1689,0,1,1,3
1690,1,1,1,3
1691,1,2,1,4
1692,0,1,1,2
1693,1,1,1,3
1694,1,1,1,3
1695,1,1,2,0
1696,1,1,2,0
1697,1,2,1,0
1698,0,1,1,0
1699,1,1,1,2
1700,1,2,1,1
1701,0,2,1,1
1702,1,2,1,3
1703,0,2,1,1
1704,1,1,1,2
1705,1,1,1,1
1706,0,1,1,2
1707,0,1,0,3
1708,0,1,1,2
1709,0,1,0,2
1710,1,1,2,0
1711,1,1,2,0
1712,0,1,2,0
1713,1,1,1,0
1714,0,2,2,0
1715,0,2,0,0
1716,1,1,2,2
1717,1,1,1,4
1718,0,2,0,1
1719,1,1,2,2
1720,1,1,2,3
1721,0,2,2,3
1722,1,2,1,1
1723,0,1,1,2
1724,0,1,2,2
1725,1,1,0,0
1726,0,1,1,0
1727,1,1,1,0
1728,0,1,1,0
1729,0,1,1,0
1730,0,2,1,0
1731,1,2,1,0
1732,0,2,1,0
1733,1,0,1,0
1734,1,1,1,3
1735,0,1,0,0
1736,0,1,1,0
1737,0,1,0,0
1738,0,1,0,0
1739,1,1,1,0
1740,0,1,0,0
1742,1,1,1,0
1743,0,1,0,0
1744,0,1,0,0
1745,0,1,1,3
1746,1,1,0,0
1747,1,1,0,0
1748,0,1,0,4
1749,1,1,0,0
1750,1,1,2,0
1751,0,1,1,0
1752,0,2,2,0
1753,1,1,2,0
1754,0,1,0,2
1755,0,1,0,0
1756,0,1,0,0
1757,0,2,2,1
1758,1,1,0,4
1759,1,1,1,3
1760,0,1,1,0
1761,1,1,1,0
1762,1,1,1,0
1763,1,1,1,0
1764,0,1,1,0
1765,1,1,1,0
1766,1,2,0,1
1767,0,2,0,4
1768,0,2,0,1
1769,1,2,1,1
1770,0,1,1,3
1771,1,0,1,4
1772,0,0,1,4
1773,0,1,1,2
1774,0,1,0,4
1775,0,1,1,0
1776,1,1,1,0
1777,1,1,1,0
1778,0,1,2,0
1779,1,1,2,0
1780,1,1,1,0
1781,0,1,1,0
1782,0,1,1,0
1783,0,1,1,0
1784,1,1,1,0
1785,0,2,1,0
1786,0,2,1,0
1787,1,2,2,0
1788,1,1,2,0
1789,1,2,1,0
1790,0,1,0,4
1791,1,1,0,4
1792,1,1,0,4
1793,0,1,0,4
1794,1,1,0,4
1795,1,1,0,4
1796,1,1,0,4
1797,0,1,0,3
1798,1,1,0,4
1799,1,1,0,4
1800,0,1,0,4
1801,1,1,0,3
1802,0,1,0,4
1803,0,1,0,4
1804,0,1,0,2
1805,0,1,0,2
1806,0,0,0,0
1807,1,0,1,0
1808,0,0,1,0
1809,0,0,0,0
1810,1,0,1,2
1811,0,0,1,0
1813,1,0,1,0
1814,0,0,1,1
1815,1,0,1,2
1816,0,0,1,2
1817,1,1,0,0
1818,0,1,0,0
1819,0,1,0,0
1820,0,1,0,0
1821,1,1,0,0
1822,1,1,0,0
1823,0,0,0,3
1824,1,1,1,2
1825,0,2,0,1
1826,0,2,0,1
1827,1,2,1,1
1828,0,1,0,3
1829,1,1,0,2
1830,1,0,1,3
1831,1,2,0,1
1832,1,1,1,0
1833,0,1,1,0
1834,0,1,1,0
1835,0,1,1,0
1836,1,0,1,0
1837,1,1,1,0
1838,1,2,0,3
1839,1,2,1,1
1840,0,2,0,0
1841,0,2,0,5
1842,0,1,0,0
1843,1,1,1,3
1844,0,1,1,3
1845,0,0,2,2
1846,1,1,1,3
1847,0,2,0,0
1848,1,2,0,0
1849,1,2,0,0
1850,1,2,0,0
1851,0,1,0,3
1852,0,1,0,4
1853,0,1,1,0
1854,0,1,1,0
1855,0,1,1,3
1856,0,1,1,3
1857,0,1,0,2
1858,1,0,0,3
1859,1,0,1,3
1860,1,2,0,0
1861,1,1,1,2
1862,1,1,1,0
1865,0,1,1,0
1867,1,2,0,0
1868,0,2,0,0
1870,1,1,1,0
1871,0,1,1,3
1872,0,1,2,3
1873,1,1,1,3
1874,1,1,1,3
1875,0,1,1,3
1876,1,2,0,3
1877,0,1,1,0
1878,0,1,1,0
1879,0,1,0,0
1880,1,1,1,0
1881,1,1,1,0
1882,0,2,1,0
1883,1,2,1,0
1884,1,2,1,0
1885,0,1,1,0
1886,1,1,1,0
1887,0,1,1,0
1888,0,0,1,3
1889,0,1,1,2
1890,1,1,1,3
1891,1,0,1,3
1892,0,1,0,0
1893,1,1,0,0
1894,1,1,1,0
1895,0,1,1,0
1896,0,1,1,0
1897,0,2,0,0
1898,1,2,0,0
1899,0,1,1,0
1900,1,1,1,0
1901,1,1,1,0
1902,1,1,1,0
1903,0,2,0,1
1904,0,2,0,1
1905,1,1,1,0
1906,1,0,1,3
1907,1,1,1,0
1908,0,1,1,0
1909,1,2,0,0
1910,1,2,0,0
1911,1,1,1,0
1912,0,1,1,2
1913,1,0,1,5
1914,0,0,1,4
1915,0,2,0,1
1916,1,1,1,3
1917,1,1,0,4
1918,0,2,0,5
1919,1,1,1,0
1920,1,1,1,2
1921,1,1,0,0
1922,0,1,1,0
1923,1,1,1,0
1924,1,1,1,0
1925,0,1,1,0
1926,1,1,1,0
1927,0,1,1,0
1928,0,1,1,0
1929,0,1,1,0
1930,1,1,2,0
1931,1,2,1,3
1932,0,1,1,3
1933,1,1,2,2
1934,1,1,1,3
1935,1,1,1,2
1936,1,1,1,2
1937,0,1,0,0
1938,0,1,1,0
1939,1,1,1,0
1940,0,2,0,0
1941,0,2,0,0
1942,1,2,0,0
1943,1,2,0,0
1944,0,2,0,0
1945,0,1,1,0
1946,1,1,1,0
1947,1,1,1,0
1948,1,0,2,2
1949,1,0,1,2
1950,0,1,1,3
1951,0,0,2,3
1952,1,1,1,3
1953,1,1,1,3
1954,1,1,1,2
1955,0,1,1,3
1956,0,1,1,3
1957,1,2,0,3
1958,0,1,0,0
1959,1,1,0,0
1960,0,2,0,0
1961,1,1,0,0
1962,0,2,0,0
1963,1,2,0,3
1964,0,2,0,0
1965,0,1,0,0
1966,0,2,0,4
1967,1,2,0,0
1968,1,1,0,3
1969,1,2,0,0
1970,1,1,0,3
1971,1,1,0,3
1972,0,2,0,0
1973,1,1,0,3
1974,0,2,0,0
1975,0,1,0,0
1976,0,1,0,0
1977,1,1,0,4
1978,1,1,1,2
1979,0,1,0,3
1980,1,1,0,3
1981,0,1,0,0
1982,1,1,0,4
1983,1,1,1,0
1984,1,1,0,4
1986,0,1,0,4
1987,0,1,1,0
1988,0,1,0,4
1989,1,1,1,2
1990,0,2,1,4
1991,0,2,0,2
1992,1,2,0,0
1994,0,1,0,4
1995,1,2,0,0
1996,0,1,0,3
1997,0,1,1,2
1998,0,1,1,0
1999,0,1,1,0
2000,1,1,1,3
2001,1,1,1,0
2002,1,1,1,0
2003,1,2,1,3
2004,0,2,1,0
2005,0,1,1,0
2006,1,2,1,0
2007,1,1,2,3
2008,1,1,2,3
2009,1,1,1,0
2010,0,1,1,2
2011,0,2,1,3
2012,1,2,1,0
2013,1,1,1,3
2014,0,1,0,0
2015,0,1,1,0
2016,1,1,2,0
2017,0,1,1,0
2018,0,1,1,1
2019,0,1,2,0
2020,0,1,1,0
2021,1,2,0,0
2022,0,1,2,2
2023,1,1,1,0
2024,0,1,2,0
2025,0,1,1,0
2026,1,2,1,1
2027,1,1,0,3
2028,0,1,1,0
2029,1,1,1,2
2030,0,1,2,2
2031,1,1,1,3
2032,0,1,1,0
2033,1,2,0,0
2034,1,2,1,0
2035,0,1,0,0
2036,0,2,1,0
2037,1,2,1,1
2038,0,1,1,2
2039,1,2,1,4
2040,0,1,1,0
2041,0,1,1,0
2042,1,1,1,0
2043,1,1,1,2
2044,0,1,1,0
2045,0,2,1,1
2046,1,1,1,0
2048,1,2,1,0
2049,1,1,1,0
2050,1,2,1,1
2051,1,2,1,1
2052,1,1,0,0
2053,1,1,1,3
2054,1,1,0,3
2055,0,2,1,1
2056,1,1,0,0
2057,1,1,0,0
2058,0,0,0,4
2059,1,1,0,0
2060,0,1,0,4
2061,0,1,0,3
2062,0,1,0,3
2063,0,1,0,0
2064,1,1,1,4
2065,1,1,0,0
2066,0,1,0,5
2067,0,1,1,4
2068,1,1,1,0
2069,0,1,1,0
2070,1,1,1,2
2071,0,1,0,2
2072,0,1,1,2
2073,1,1,1,0
2074,1,1,1,4
2075,1,1,1,3
2076,1,2,0,1
2077,0,1,1,3
2078,0,2,0,4
2079,0,1,0,0
2080,0,2,0,0
2081,0,2,0,0
2082,0,1,2,0
2083,0,1,1,0
2084,1,1,2,0
2085,1,1,2,3
2086,1,2,1,1
2087,1,1,1,0
2088,1,1,1,2
2089,0,0,2,4
2090,1,0,1,2
2091,0,1,0,0
2092,1,1,0,2
2093,0,1,1,2
2094,0,1,0,4
2095,0,1,0,4
2096,1,1,1,0
2097,0,2,1,2
2098,0,1,0,0
2099,1,2,2,3
2100,1,2,1,1
2101,1,1,1,2
2102,1,2,0,5
2103,1,2,2,2
2104,0,2,0,0
2105,0,1,0,4
2106,1,1,0,3
2107,1,2,1,0
2108,0,1,0,0
2109,0,2,0,0
2110,0,1,0,2
2111,0,1,1,2
2112,1,1,1,2
2113,1,1,2,2
2114,1,1,2,2
2115,1,1,1,0
2116,1,1,1,2
2117,0,2,1,1
2118,1,1,1,0
2119,1,1,1,2
2120,0,1,1,0
2121,0,1,1,3
2122,0,2,1,2
2123,0,1,2,0
2124,1,1,2,2
2125,0,1,1,0
2126,0,1,1,2
2127,1,2,0,1
2128,1,2,0,1
2129,0,2,1,3
2130,0,1,1,4
2131,0,1,0,3
2132,0,0,1,3
2133,0,1,0,0
2134,0,1,1,0
2135,1,1,0,3
2136,1,2,0,3
2137,1,0,1,4
2138,0,1,0,3
2139,0,1,0,2
2140,1,1,0,4
2141,0,1,1,2
2142,1,1,1,3
2143,1,1,2,2
2144,0,1,2,3
2145,0,1,1,3
2146,0,1,2,2
2147,1,1,1,0
2148,1,0,2,3
2149,1,1,1,2
2150,0,1,2,2
2151,0,1,1,2
2152,1,1,1,0
2153,1,1,2,3
2154,1,1,2,0
2155,0,1,2,0
2156,1,1,1,3
2157,1,1,1,3
2158,0,1,1,3
2159,1,1,0,3
2160,0,1,1,0
2161,1,1,0,0
2162,0,1,1,2
2163,0,1,1,3
2164,0,1,0,4
2165,0,2,0,0
2166,1,1,0,0
2167,1,1,0,0
2168,0,2,0,0
2169,0,2,0,0
2170,0,2,0,1
2171,1,1,1,2
2172,1,1,0,4
2173,0,2,0,4
2174,1,2,0,1
2175,0,1,0,0
2176,1,1,1,0
2177,0,1,1,0
2178,0,1,1,0
2179,1,1,1,0
2180,0,1,1,2
2181,1,1,1,2
2182,0,1,1,2
2183,0,1,1,2
2184,1,1,2,3
2185,1,1,2,3
2186,1,1,1,0
2187,0,1,1,2
2188,1,1,1,0
2189,1,2,1,0
2190,0,1,1,0
2191,1,2,0,0
2192,1,1,0,0
2193,0,1,1,3
2194,0,1,0,0
2195,0,2,1,0
2196,0,1,1,0
2197,0,1,0,0
2198,1,2,1,0
2199,1,1,1,3
2200,1,1,1,2
2201,0,1,0,3
2202,1,1,1,3
2203,1,2,0,0
2204,0,2,1,0
2205,0,1,1,2
2206,1,1,2,0
2207,0,2,0,0
2208,1,1,2,3
2209,1,1,2,2
2210,1,2,1,1
2211,0,2,1,0
2212,0,1,2,3
2213,1,2,1,0
2214,0,1,2,2
2215,0,2,0,1
2216,0,2,0,1
2217,0,2,0,0
2218,0,2,0,1
2219,1,1,1,2
2220,1,1,0,0
2221,0,2,0,0
2222,0,1,1,0
2223,1,1,1,0
2224,0,1,1,0
2225,1,2,0,0
2226,1,2,0,0
2227,0,1,0,0
2228,0,2,0,0
2229,1,1,0,3
2230,1,1,1,0
2231,0,1,1,0
2232,1,1,0,0
2233,0,1,0,0
2234,0,2,0,0
2235,1,1,0,0
2236,0,1,0,0
2237,0,1,0,0
2238,0,1,1,2
2239,0,2,0,0
2240,0,1,0,4
2241,1,2,0,0
2242,1,1,0,0
2243,0,1,0,0
2244,1,1,0,0
2245,1,1,1,0
2246,0,1,0,3
2247,1,1,1,0
2248,1,1,0,0
2249,0,1,1,0
2250,0,1,1,0
2251,1,1,0,0
2252,0,1,0,0
2253,0,1,0,0
2254,1,1,1,2
2255,1,1,1,3
2256,1,1,1,0
2257,0,1,0,0
2258,1,1,1,0
2259,1,2,0,1
2260,0,2,0,4
2261,0,2,0,1
2262,0,1,0,3
2263,0,1,0,2
2264,1,1,0,2
2265,0,2,0,1
2266,1,2,1,1
2267,0,1,0,4
2268,1,1,1,1
2269,1,1,1,3
2270,1,2,1,0
2271,1,2,1,0
2272,0,1,1,2
2273,0,1,1,0
2274,1,1,2,2
2275,0,1,1,0
2276,0,1,1,2
2277,0,1,1,2
2278,1,2,1,0
2279,1,1,1,0
2280,1,1,2,3
2281,1,1,1,2
2282,0,1,1,0
2283,0,1,2,2
2284,0,1,1,2
2285,0,1,1,0
2286,0,1,1,0
2287,1,2,1,0
2288,1,1,1,0
2289,0,1,1,0
2290,0,2,1,0
2291,1,2,1,1
2292,1,1,1,0
2293,0,1,1,0
2294,1,1,1,0
2295,0,1,1,0
2296,0,1,1,0
2297,1,1,1,0
2298,1,1,1,0
2299,0,1,2,0
2300,1,1,0,4
2301,1,1,0,4
2302,0,1,0,3
2303,1,1,0,4
2304,1,1,0,2
2305,0,1,0,3
2306,1,1,0,4
2307,0,1,0,2
2308,1,1,0,4
2309,1,1,0,3
2310,1,1,0,4
2311,0,1,0,4
2312,1,1,0,3
2313,1,1,0,3
2314,1,1,0,2
2315,1,1,0,4
2316,0,0,1,0
2317,0,0,1,0
2318,0,0,1,4
2319,1,0,1,2
2320,0,0,1,2
2321,1,0,1,2
2322,1,1,1,0
2323,1,0,1,4
2324,0,0,1,0
2325,1,0,1,2
2326,0,1,0,3
2327,1,1,0,0
2328,1,1,0,0
2329,1,1,0,0
2330,1,1,0,0
2331,1,1,0,0
2332,0,1,0,3
2333,0,1,1,0
2334,0,1,0,0
2335,0,2,0,1
2336,0,1,0,3
2337,0,1,0,0
2338,1,1,0,3
2339,0,1,0,0
2340,1,1,0,1
2341,1,2,0,0
2342,1,1,1,0
2343,1,1,1,0
2344,1,1,1,3
2345,1,2,0,0
2346,1,1,1,3
2347,0,1,1,4
2348,1,1,1,0
2349,0,1,1,0
2350,1,1,2,2
2351,1,1,2,3
2352,1,0,1,3
2353,0,1,0,0
2354,1,1,2,3
2355,0,1,0,1
2356,0,1,2,0
2357,0,2,0,0
2358,0,1,1,3
2359,1,2,0,0
2360,0,1,1,0
2361,0,1,1,3
2362,1,1,1,0
2363,0,1,1,0
2364,1,1,0,2
2365,0,1,1,3
2366,1,1,1,2
2367,1,1,1,0
2368,1,1,1,0
2369,0,2,0,0
2370,1,1,0,3
2371,0,1,1,0
2372,1,1,1,3
2373,0,1,0,3
2374,1,2,0,3
2375,0,2,0,0
2376,0,1,0,0
2377,1,1,0,3
2378,0,1,0,0
2380,1,1,0,3
2384,1,1,0,0
2387,1,1,0,0
2388,0,1,0,2
2389,0,2,0,0
2390,0,2,0,0
2391,1,1,0,0
2392,1,1,1,0
2393,1,1,1,2
2394,0,1,0,0
2395,1,1,0,0
2396,0,2,0,1
2397,0,1,0,0
2398,1,2,0,0
2399,1,2,0,0
2400,0,2,0,0
2401,0,1,0,0
2402,1,1,1,0
2403,1,1,0,0
2404,1,1,0,0
2405,1,1,1,3
2406,0,1,0,0
2407,1,1,0,3
2408,1,1,0,0
2409,1,1,1,0
2410,1,2,0,0
2411,0,2,0,0
2412,0,1,0,3
2413,0,2,0,0
2414,0,1,0,0
2415,0,2,0,0
2416,0,2,0,0
2417,1,1,0,3
2418,1,1,1,0
2419,1,1,0,0
2420,1,2,0,2
2421,0,1,1,0
2422,0,1,1,0
2423,0,1,1,0
2424,1,1,1,0
2425,0,1,1,0
2426,1,1,1,3
2427,1,1,0,4
2428,0,2,0,4
2429,1,2,0,4
2430,1,1,0,3
2431,0,1,1,0
2432,1,1,1,0
2433,1,1,1,3
2434,1,1,1,2
2435,1,1,1,0
2436,0,1,1,0
2437,1,1,1,3
2438,0,1,1,3
2439,1,1,1,0
2440,1,1,2,0
2441,1,1,1,2
2442,0,1,1,0
2443,0,1,1,0
2444,0,1,1,0
2445,1,1,1,2
2446,0,1,1,0
2447,1,1,0,0
2448,0,1,0,0
2449,0,1,0,5
2450,1,1,1,0
2451,1,1,1,0
2452,1,1,1,0
2453,0,1,1,0
2454,0,1,1,3
2455,1,1,1,0
2456,0,1,1,0
2457,0,1,1,0
2458,0,1,1,0
2459,0,1,0,0
2460,0,1,1,0
2461,1,1,1,3
2462,1,1,1,3
2463,0,1,1,0
2464,1,1,1,3
2465,1,1,1,0
2466,1,1,0,0
2467,0,1,0,1
2468,0,1,0,5
2469,1,1,0,0
2470,0,1,0,3
2471,1,2,0,3
2472,0,2,0,0
2473,0,2,0,0
2474,0,2,0,4
2475,0,2,0,1
2476,0,2,0,1
2477,1,1,0,0
2478,1,1,0,3
2479,1,1,0,3
2480,1,1,0,0
2481,1,1,0,0
2482,1,1,1,0
2483,1,2,0,0
2484,0,2,0,4
2485,0,2,0,1
2486,1,1,1,3
2487,1,1,1,2
2488,1,2,0,4
2489,1,2,1,0
2490,1,2,0,0
2491,1,2,1,2
2492,0,2,0,1
2493,0,2,1,1
2494,0,1,1,0
2495,0,1,0,0
2496,1,1,0,4
2497,0,1,1,3
2498,0,1,1,3
2499,0,1,1,2
2500,1,1,1,2
2501,0,1,0,0
2502,1,1,0,2
2503,1,1,0,4
2504,0,1,2,0
2505,1,1,1,2
2506,1,1,2,3
2507,1,1,1,0
2508,1,1,2,3
2509,0,1,1,0
2510,1,1,1,3
2511,0,1,1,2
2512,0,1,1,0
2513,1,1,1,0
2514,0,1,1,0
2515,0,2,1,0
2516,1,1,1,0
2517,0,1,2,3
2518,0,1,1,4
2519,1,1,1,2
2520,0,1,1,2
2521,1,1,1,3
2522,0,1,1,3
2523,0,1,1,2
2524,0,1,1,0
2525,0,1,1,2
2526,0,1,1,0
2527,1,1,1,3
2528,0,1,2,0
2529,1,1,1,2
2530,1,2,1,4
2531,0,2,0,3
2532,1,1,2,2
2533,0,1,0,0
2534,0,1,0,0
2535,0,1,1,2
2536,0,1,0,0
2537,1,1,2,2
2538,1,1,1,0
2539,0,1,0,5
2540,1,1,1,0
2541,1,1,2,3
2542,0,1,1,0
2543,1,1,0,0
2544,0,1,0,3
2545,1,1,2,3
2546,1,1,1,3
2547,1,1,1,0
2548,0,1,0,0
2549,1,1,1,0
2550,1,1,1,0
2551,1,2,1,0
2552,1,2,0,1
2553,0,2,1,1
2554,0,1,1,0
2555,1,1,1,3
2556,1,1,1,0
2557,0,1,1,0
2558,0,1,0,0
2560,0,2,1,0
2561,0,1,1,3
2562,1,2,0,0
2563,1,1,0,3
2564,1,1,1,3
2565,0,1,1,3
2566,1,1,1,2
2567,0,1,1,2
2568,0,1,0,2
2569,1,1,0,2
2570,1,1,0,0
2571,0,1,1,0
2572,0,1,1,0
2573,0,1,0,3
2574,0,1,0,0
2575,0,1,0,3
2576,1,1,0,3
2577,1,2,0,0
2578,0,2,1,0
2579,1,2,0,0
2580,0,2,0,0
2581,0,2,0,4
2582,0,2,0,0
2583,0,2,0,4
2584,1,1,1,4
2585,0,1,1,0
2586,1,1,1,2
2587,1,1,0,2
2588,1,1,1,0
2589,1,2,0,1
2590,0,2,1,4
2591,0,1,1,0
2592,0,1,1,0
2593,0,1,0,4
2594,1,1,1,2
2595,0,1,1,0
2596,1,1,1,3
2597,1,2,2,1
2598,1,0,1,4
2599,1,1,2,3
2600,1,1,1,0
2601,1,1,1,0
2602,1,1,1,2
2603,1,1,2,0
2604,0,1,1,4
2605,1,2,0,0
2606,1,1,0,5
2607,1,1,0,4
2608,1,1,0,0
2609,0,2,1,1
2610,0,1,0,4
2611,1,1,1,2
2612,0,1,0,4
2613,1,1,0,4
2614,1,1,1,0
2615,1,1,1,0
2616,0,2,0,0
2617,0,2,0,0
2618,0,2,0,0
2619,1,2,0,0
2620,0,2,0,4
2621,1,1,1,0
2622,1,1,1,2
2623,0,1,1,3
2624,1,1,1,2
2625,0,1,1,3
2626,1,1,1,3
2627,0,1,1,2
2628,1,1,1,3
2629,0,1,1,0
2630,0,1,1,0
2631,1,1,1,0
2632,0,1,1,3
2633,1,1,1,2
2634,0,1,1,3
2635,0,2,2,3
2636,0,1,0,3
2637,1,1,0,3
2638,1,1,0,4
2639,0,1,0,0
2640,0,2,0,3
2641,0,2,0,1
2642,0,2,0,1
2643,0,1,1,4
2644,1,1,0,0
2645,1,1,1,2
2646,1,1,0,4
2647,0,1,0,3
2648,0,2,0,2
2649,1,2,0,4
2650,0,2,0,4
2651,0,1,2,2
2652,1,1,2,0
2653,1,1,2,3
2654,0,1,2,2
2655,0,1,1,0
2656,1,1,1,2
2657,0,1,2,2
2658,1,1,1,2
2659,0,1,1,2
2660,1,1,2,2
2661,1,1,1,2
2662,0,1,2,2
2663,1,1,1,3
2664,1,1,1,2
2665,0,1,1,3
2666,0,2,0,0
2667,1,1,1,0
2668,0,1,1,0
2669,1,1,1,3
2670,0,1,0,0
2671,1,1,1,0
2672,0,1,1,2
2673,0,1,0,3
2674,0,1,1,0
2675,1,2,0,0
2676,1,1,2,2
2677,1,2,1,0
2678,1,1,1,3
2679,0,1,1,0
2680,0,1,1,0
2681,1,1,1,2
2682,0,1,1,2
2683,1,1,1,2
2684,0,1,1,0
