,Gender,Age-group,Occupation,Income Level
9014,1,1,0,1
5973,0,1,0,1
9210,1,1,0,1
9171,0,1,0,1
6775,0,1,0,0
3131,0,1,3,1
9108,1,1,2,1
5616,0,1,0,1
182,0,2,3,1
5096,0,2,0,0
4743,0,1,3,2
3406,0,1,0,0
10220,0,1,1,1
6435,0,1,0,1
6955,0,1,4,0
3458,0,1,3,0
6229,1,1,0,0
3396,0,1,0,0
8003,1,0,0,1
8604,1,1,0,1
8142,0,2,0,1
9884,0,1,2,1
9291,1,1,2,1
4677,0,1,3,1
4809,1,0,0,1
3490,0,0,3,1
19,0,1,3,2
3781,1,1,2,0
9260,0,1,2,1
4210,0,2,0,0
3718,0,1,0,0
9343,0,1,2,1
2228,0,2,0,0
1398,1,0,0,1
5144,0,1,2,1
9316,1,1,4,1
7137,1,1,0,0
5990,0,1,0,1
10014,0,1,3,1
5826,1,1,1,0
3191,0,1,0,1
191,1,1,2,1
3732,0,1,0,0
9338,1,1,0,1
1859,1,0,3,1
8457,1,1,0,1
8896,1,1,1,1
5054,0,1,3,0
5824,0,1,1,0
10075,0,1,4,1
1847,0,2,0,0
9755,0,1,4,1
2489,1,2,0,1
5636,0,1,0,1
6971,1,1,2,1
10363,0,1,2,1
8062,1,1,2,1
2021,1,2,0,0
8791,1,1,4,1
8888,0,1,4,1
10359,0,1,0,1
9202,1,1,3,1
7224,1,1,1,1
5129,0,2,0,1
10275,0,2,2,1
4779,1,1,0,1
1191,0,2,2,1
1247,1,0,3,1
7876,0,1,3,0
1360,0,2,0,0
8065,0,0,3,1
8138,1,0,0,1
4934,0,2,0,1
7007,1,0,0,0
5975,0,1,0,0
6124,1,1,0,1
9789,1,1,0,1
10391,0,1,3,1
1500,1,2,0,1
5564,1,1,0,0
7652,1,1,2,1
8882,0,1,2,1
5104,0,1,0,0
2863,1,1,2,1
1689,0,1,3,1
2194,0,1,0,0
4662,1,1,0,1
4583,1,1,0,1
9439,0,1,0,1
5740,0,1,2,1
4503,0,1,2,1
745,0,1,0,1
4482,0,1,0,1
8327,0,1,0,1
6925,1,1,4,0
1988,0,1,4,0
3887,0,2,1,0
3826,1,1,0,0
2315,1,1,4,0
4115,0,1,0,1
1142,0,1,3,1
9521,1,1,0,1
5634,1,1,3,2
3077,0,2,0,0
2454,0,1,3,1
1217,0,2,0,1
2061,0,1,3,0
202,0,1,0,1
5766,1,1,0,0
2974,1,1,2,2
594,0,1,2,0
6408,1,0,0,1
5679,0,1,3,1
787,1,1,3,2
8420,1,1,0,1
2455,1,1,0,1
1523,1,1,0,2
1897,0,2,0,0
9609,0,1,0,1
4394,1,1,0,0
3830,0,1,0,1
4728,0,1,0,2
8580,1,1,3,1
8408,0,1,2,1
6885,1,1,2,1
6570,0,2,1,0
421,1,1,0,1
10052,0,2,0,1
5057,1,1,3,0
2127,1,2,1,0
4892,1,1,0,1
1947,1,1,0,1
9016,1,1,2,1
6911,0,1,0,0
6507,1,1,0,0
3749,0,0,4,2
6782,1,1,3,1
2439,1,1,0,1
1492,1,2,4,0
353,1,1,0,0
5272,0,0,0,1
3220,0,1,2,2
2588,1,1,0,1
743,1,0,3,1
4705,1,1,0,1
1002,1,2,0,1
8845,1,1,3,1
5597,0,2,1,1
9529,1,1,0,1
3604,1,1,3,1
8520,1,1,0,1
7389,0,1,0,0
10310,1,1,2,1
4044,0,1,0,0
1334,1,1,0,2
10285,1,1,0,1
1390,0,2,0,0
676,1,2,3,1
6066,1,1,0,1
1537,0,1,0,1
10473,1,1,3,1
4717,1,1,3,1
8993,1,0,4,1
5299,1,1,0,2
2369,0,2,0,0
10129,0,1,1,1
10091,1,1,0,1
7240,0,1,0,0
1117,1,1,0,1
2585,0,1,0,1
7788,0,1,2,1
8934,1,1,0,1
5525,1,1,4,1
3282,1,2,0,1
5910,0,1,0,0
4118,1,1,0,1
5875,0,0,0,0
6859,0,1,1,0
8869,1,1,0,1
8690,0,1,3,1
76,0,2,1,0
8492,0,1,2,1
49,1,1,3,1
2323,1,0,4,1
2441,1,1,2,1
7881,0,2,1,1
9318,1,1,0,1
5058,0,1,2,2
5472,1,1,0,1
5934,0,1,3,1
6421,1,1,4,0
7179,0,1,2,0
3534,0,2,1,1
7027,1,1,2,1
2427,1,1,4,0
10150,1,1,0,1
10001,1,1,3,1
2573,0,1,3,0
10134,0,2,1,1
2784,1,2,0,0
6129,1,1,3,1
10159,0,1,0,1
9042,0,1,0,1
1175,1,1,0,0
10251,1,1,0,1
7388,1,0,2,0
7750,1,1,0,1
8744,0,1,1,1
9724,1,1,0,1
4863,0,1,0,1
5648,1,1,2,1
5915,1,2,1,0
8119,1,1,0,1
9751,0,1,2,1
7472,0,2,1,1
3883,1,1,3,0
2274,1,1,2,2
5217,0,1,0,1
2391,1,1,0,0
5548,0,1,0,1
10060,0,1,0,1
9737,1,1,2,1
7318,1,2,0,1
9842,1,2,0,1
4202,0,1,0,1
2020,0,1,0,1
9480,1,1,2,1
9280,1,1,0,1
6967,0,1,0,1
10100,1,0,0,1
4490,1,1,2,1
7215,1,1,0,2
439,1,2,0,0
290,0,1,5,2
1955,0,1,3,1
611,1,2,4,0
9044,1,1,0,1
4019,1,1,0,1
6323,0,1,3,1
5817,1,0,2,1
5939,1,1,0,1
3708,1,1,2,0
7056,1,1,0,1
858,0,2,1,1
4724,1,1,0,0
8048,1,1,3,0
150,1,1,2,1
2658,1,1,2,1
6910,1,1,4,0
9465,1,1,0,1
1421,0,1,0,0
3764,0,1,0,1
9248,1,1,0,1
10422,0,1,0,1
6552,1,1,3,0
4876,0,1,3,0
3902,1,1,0,0
1170,1,2,1,0
2311,0,1,4,0
7619,0,1,0,1
8446,1,1,0,1
1834,0,1,0,1
4042,1,2,0,0
8481,0,1,0,1
4775,0,1,0,2
475,1,1,0,1
6296,1,1,2,2
10056,1,1,0,1
974,1,1,0,2
3790,1,0,4,1
1378,0,1,0,1
6560,1,2,1,0
4756,1,1,1,0
7603,1,1,0,1
6476,0,1,1,1
6105,1,1,0,1
6115,0,2,1,0
6221,0,1,0,0
457,0,2,0,0
6861,1,0,0,0
1647,0,0,2,2
2292,1,1,0,1
655,1,1,0,1
10344,1,1,3,1
3924,0,1,3,2
9902,1,1,2,1
6325,1,1,2,0
4333,1,1,0,1
9549,0,1,0,1
6534,0,0,4,0
2562,1,2,0,0
2011,0,2,3,1
1102,0,1,0,0
164,0,1,4,0
2349,0,1,0,1
8357,0,1,2,1
4706,1,2,0,1
1121,0,1,0,1
6230,0,2,1,0
6612,0,1,2,1
3017,0,1,2,1
739,0,2,0,1
4509,1,1,2,1
956,0,1,3,1
2982,0,2,0,1
8426,1,1,2,1
6973,1,1,1,1
8842,0,1,0,1
6613,1,2,3,0
921,1,2,0,0
3331,0,1,2,0
2384,1,1,0,0
7324,0,2,1,0
9057,1,1,2,1
8139,0,2,4,1
10257,1,1,0,1
5180,0,1,2,1
6651,1,1,0,0
4250,1,1,0,0
9752,1,1,0,1
1761,1,1,0,1
1744,0,1,0,0
10205,1,1,0,1
10063,0,1,0,1
10498,1,1,0,1
8673,0,1,0,1
3925,0,1,3,1
6489,0,1,0,1
3434,0,1,2,1
10030,0,2,3,1
1017,1,1,3,1
1872,0,1,3,2
4699,0,1,0,1
603,1,0,4,1
10276,0,1,2,1
5219,1,1,2,1
8362,0,1,0,1
8775,1,1,2,1
10036,1,2,3,1
10494,0,1,0,1
5637,1,1,0,1
8325,1,1,0,1
9786,1,1,0,1
5668,1,1,0,0
8145,1,1,1,1
9353,1,1,0,1
5707,1,1,3,1
3645,0,2,0,2
1440,0,1,2,1
274,0,1,2,0
3635,1,1,0,1
7055,1,1,0,1
8193,1,1,0,1
6999,0,1,0,2
3148,1,1,2,1
5167,0,1,3,0
8850,0,1,1,1
3960,0,1,0,1
9570,0,1,4,1
2460,0,1,0,1
6464,0,1,0,1
8941,1,1,0,1
3801,0,1,0,0
255,0,1,0,1
1639,1,1,0,1
10197,1,1,2,1
1574,1,1,0,1
8672,0,1,4,1
949,0,1,2,1
8110,1,1,0,0
7574,0,1,0,1
4489,1,1,2,1
685,0,1,2,1
3693,1,1,2,1
5253,1,1,0,1
1961,1,1,0,0
7521,0,2,3,1
8796,1,1,0,1
5396,1,1,0,0
7424,1,1,0,1
4062,1,1,0,1
7172,0,1,2,1
6207,0,1,0,1
5798,0,1,2,1
2757,1,1,2,1
2652,1,1,0,2
6086,1,1,3,1
1828,0,1,3,0
6710,1,1,0,1
3092,1,1,3,2
7363,1,1,0,1
2361,0,1,3,1
7807,1,1,0,0
3780,0,1,4,0
703,1,1,2,1
6192,1,1,0,1
7298,1,1,0,0
628,1,2,0,1
7406,1,1,1,0
8208,1,1,0,1
3284,0,1,0,1
2321,1,0,2,1
10304,0,2,0,1
6831,1,1,3,2
4249,1,1,0,0
1949,1,0,2,1
10044,1,1,0,1
8287,0,1,4,1
268,1,2,0,0
3001,0,2,0,0
9932,0,1,0,1
5085,0,1,0,0
2890,0,1,0,0
6730,1,1,0,1
3425,1,1,0,0
3613,1,1,0,1
4690,1,1,2,1
10171,1,1,0,1
6906,0,1,4,0
5479,1,1,0,0
5370,1,1,3,1
2339,0,1,0,0
6244,0,1,2,0
4783,0,1,1,0
5142,0,1,2,0
6919,1,1,0,0
9830,1,2,1,1
500,0,1,3,1
2265,0,2,1,0
5570,1,1,0,1
8120,1,1,2,0
2616,0,2,0,0
7,1,1,0,1
3747,1,1,2,1
6608,1,1,0,0
9897,1,1,2,1
5013,0,1,0,1
4527,1,1,3,1
9935,0,1,1,1
5700,1,1,0,1
5447,1,0,0,1
2486,1,1,3,1
6954,0,2,1,0
1861,1,1,2,1
7861,0,1,1,0
7033,0,1,0,1
10140,1,1,0,1
2328,1,1,0,0
1043,1,1,0,1
1622,1,1,2,1
7507,1,1,3,1
1099,0,2,0,0
2044,0,1,0,1
4075,0,1,0,0
9571,0,1,2,1
6059,1,2,1,1
8884,1,1,0,1
4668,0,1,0,1
9832,1,1,0,1
7434,0,1,3,0
3965,1,1,0,1
9923,0,1,3,1
7034,0,1,0,1
3127,1,1,2,1
7797,0,2,0,0
797,0,1,0,1
6957,1,1,3,0
2736,0,1,4,0
1795,1,1,4,0
6411,1,1,3,0
8505,1,1,1,1
2854,0,1,0,1
6720,0,0,2,1
5935,0,1,0,1
6547,1,1,4,1
5121,0,1,0,1
8146,1,1,0,1
1123,0,2,0,0
6727,1,2,0,0
8760,1,0,3,1
4755,0,1,2,0
2378,0,1,0,0
6735,0,1,0,1
9462,1,0,4,1
5197,0,1,3,1
2669,1,1,3,1
9513,1,1,0,1
2344,1,1,3,1
1773,0,1,2,1
626,0,2,3,1
4796,0,1,0,1
6256,1,0,2,1
5567,1,1,0,0
354,0,1,0,0
4813,1,0,0,1
9263,1,1,2,1
3840,1,2,3,0
8907,0,1,0,1
9813,0,1,0,1
6180,1,1,3,1
3299,0,1,2,0
106,1,2,3,1
7928,1,0,0,1
8233,1,1,0,1
5322,0,1,3,0
7524,1,1,0,1
6346,1,1,0,0
1582,0,1,0,2
3676,0,1,0,1
7964,1,1,0,2
7201,1,1,0,0
3738,1,2,1,0
2718,0,1,2,1
8111,1,1,2,0
1562,0,2,4,0
5203,1,1,0,1
9855,0,2,1,1
4752,1,1,2,1
4391,1,0,0,0
3759,1,2,1,0
6767,0,1,0,0
5967,1,1,0,1
2144,0,1,3,2
7325,0,1,0,0
6352,1,1,2,0
7770,0,1,2,0
588,0,2,0,0
10072,0,1,3,1
4818,1,1,4,0
9572,0,0,0,1
3141,0,1,3,0
8301,1,1,2,1
6671,1,1,4,1
7399,1,1,4,0
6835,0,2,1,1
8948,1,1,2,1
4859,1,1,2,0
7590,0,1,0,2
6494,0,1,0,1
440,1,1,0,0
9949,0,1,1,1
10117,0,2,1,1
4605,0,1,2,1
5090,0,1,2,1
6157,0,1,0,1
381,1,1,0,0
1990,0,2,4,1
2412,0,1,3,0
7356,0,1,0,1
1799,1,1,4,0
3760,1,1,0,1
7543,1,1,0,0
3742,0,1,0,0
5347,1,1,0,0
8486,1,1,1,1
2421,0,1,0,1
4379,0,1,0,0
5586,1,1,3,1
6475,0,1,2,1
5133,0,1,3,1
8162,1,1,1,1
9973,1,1,3,1
3827,0,1,2,0
8073,1,1,3,0
9023,0,1,0,1
9410,0,1,0,1
8774,0,2,1,1
5745,0,2,0,0
1203,1,1,2,0
7615,0,1,0,2
9067,0,1,0,1
8579,1,2,0,1
1467,1,2,1,0
6993,1,1,3,1
9953,0,1,0,1
9259,0,2,0,1
6287,1,1,0,0
9857,1,1,0,1
8540,1,2,1,1
6529,0,1,0,1
7960,1,1,2,0
9666,0,1,4,1
900,0,1,0,1
2351,1,1,3,2
2704,0,1,3,0
8086,0,1,0,1
1765,1,1,0,1
5497,0,1,4,0
6113,1,2,0,0
859,0,1,0,1
10464,0,1,0,1
597,0,1,3,0
213,1,0,0,1
1686,0,2,1,0
2068,1,1,0,1
3337,0,1,0,0
8096,1,1,0,0
931,1,1,0,0
647,1,2,1,0
9497,1,1,0,1
8802,0,1,4,1
2027,1,1,3,0
171,1,1,0,1
5140,1,1,0,1
1277,0,2,0,1
9960,1,0,4,1
8344,1,1,0,1
4848,1,1,3,1
901,1,0,0,1
1476,0,1,3,0
9215,1,1,0,1
7079,0,1,1,0
4772,0,0,0,1
5222,1,0,2,1
5944,1,2,3,0
9640,1,0,4,1
7971,1,1,0,2
7999,1,0,4,1
8180,0,1,1,1
7780,0,1,2,2
8554,1,0,0,1
8338,1,1,3,1
9947,1,2,2,1
2929,1,2,1,1
1912,0,1,2,1
2720,0,1,3,2
3471,1,1,0,0
10078,1,1,4,1
10299,0,1,2,1
8582,1,1,0,1
8927,0,1,0,1
7708,1,2,0,0
7100,0,1,2,0
4868,0,1,0,1
3417,0,1,0,0
9499,0,1,4,1
8012,0,1,1,0
9351,0,1,2,1
6601,0,1,0,0
9227,1,1,2,1
9975,0,1,0,1
7287,1,1,3,1
2150,0,1,2,2
2057,1,1,0,0
8861,0,2,0,1
9231,0,2,1,1
4806,0,0,0,1
5159,0,1,0,1
7715,1,1,3,0
562,1,1,3,1
1494,1,1,4,1
4096,0,1,0,0
7114,0,2,1,1
2671,1,1,0,1
1951,0,0,3,2
4022,0,1,0,1
2818,1,0,0,1
6305,0,1,3,2
8060,0,1,2,0
6594,1,2,0,1
1936,1,1,2,1
10347,1,2,0,1
5896,1,1,3,0
9141,1,2,1,1
6070,1,1,3,1
2151,0,1,2,1
9795,0,1,0,1
5848,1,0,0,1
515,0,2,0,0
5779,1,1,0,0
855,0,1,3,1
3559,0,2,4,0
4827,0,1,3,1
6470,1,1,3,1
9365,1,2,4,1
2225,1,2,0,0
9735,0,1,2,1
5834,0,1,1,0
9687,0,0,4,1
413,0,1,0,1
2064,1,1,4,1
5311,0,2,1,1
6051,1,1,0,1
10315,1,1,0,1
1317,0,0,0,1
8844,1,1,2,1
2508,1,1,3,2
4375,0,1,0,0
1887,0,1,0,1
10111,0,1,2,1
1051,1,1,3,2
5208,0,1,2,0
1361,1,1,3,0
8121,1,1,1,1
491,1,1,0,1
2874,1,1,3,1
9102,0,1,0,1
1696,1,1,0,2
10126,0,1,0,1
1201,1,1,3,1
2589,1,2,1,0
1240,1,2,0,0
6446,0,1,0,1
9236,1,1,0,1
5623,0,1,0,0
9890,1,2,1,1
8118,1,0,2,1
447,0,2,4,0
8269,1,1,2,1
889,1,1,3,1
3052,1,1,0,1
5384,0,1,2,1
5238,0,2,1,0
5587,0,1,2,1
557,1,2,3,1
5341,1,1,2,0
1164,1,1,3,2
10361,0,1,0,1
4627,0,1,4,1
6544,0,1,0,1
9839,1,1,2,1
3477,1,2,3,0
3989,1,1,0,1
3039,1,1,0,1
4269,0,1,0,0
3343,0,1,4,0
6492,1,1,0,1
6215,1,1,3,0
8490,1,1,0,1
8103,0,2,0,0
10463,1,1,0,1
2644,1,1,0,0
2879,1,1,3,0
4063,0,1,0,1
3024,1,1,4,1
6845,1,1,0,1
5320,0,1,0,1
7052,1,1,2,1
8750,1,1,0,1
8164,1,1,0,1
3674,1,1,0,1
9732,0,1,2,1
8528,1,1,2,1
2624,1,1,2,1
2691,0,1,4,0
3274,0,1,3,2
8460,1,1,0,1
8213,1,0,3,1
5178,0,2,1,1
1112,1,1,0,1
4403,1,1,0,1
6071,0,1,2,0
7313,0,1,0,1
2139,0,1,2,0
6535,1,1,1,1
2512,0,1,0,1
5108,0,1,0,1
2077,0,1,3,1
8571,1,1,2,1
9478,1,1,0,1
8179,1,1,4,1
9195,0,1,0,1
7566,1,1,0,1
235,0,1,3,1
1045,1,1,0,1
6888,1,1,0,1
1980,1,1,3,0
1075,1,1,3,1
5399,0,1,0,0
1449,0,2,0,1
9541,0,1,0,1
2233,0,1,0,0
713,0,0,4,1
1156,1,1,3,1
7623,0,1,0,1
3996,1,1,0,1
8666,1,1,2,1
5255,1,1,0,1
8171,1,1,0,1
1825,0,2,1,0
8366,0,1,2,1
2695,0,2,0,1
7428,0,2,0,0
7793,1,1,3,0
7862,1,1,0,1
3577,1,1,0,1
9864,0,1,0,1
1069,0,0,0,1
6274,1,1,1,0
2310,1,1,4,0
8633,0,2,2,1
2674,0,1,0,1
324,1,1,0,1
2710,0,1,4,1
2335,0,2,1,0
6951,0,1,0,0
3058,0,1,2,1
2608,1,1,0,0
5666,0,1,3,0
5277,0,1,0,0
2213,1,2,0,1
7308,1,0,2,0
3221,0,2,3,1
9577,1,1,1,1
6017,1,1,2,1
10392,1,1,0,1
6646,0,1,0,0
4071,0,1,0,0
1473,1,1,3,0
8876,1,1,0,1
2581,0,2,4,0
8418,1,1,3,1
5111,1,1,0,1
1906,1,0,3,1
9103,0,1,2,1
5756,1,1,0,1
7516,0,1,0,1
10395,0,2,1,1
464,0,1,2,1
8272,1,1,0,1
1318,1,1,3,0
6176,0,1,0,1
8480,0,1,0,1
8014,1,1,3,0
3817,1,1,3,1
7598,0,1,0,0
372,1,1,3,1
6469,1,2,3,1
5378,1,1,0,0
9428,1,1,0,1
7540,1,0,4,0
9374,0,1,3,1
7783,1,1,2,1
6441,1,1,0,0
6106,1,1,2,1
5294,1,1,0,2
2520,0,1,2,1
23,0,2,0,0
2120,0,1,0,1
1698,0,1,0,1
718,0,1,0,1
8947,1,1,2,1
2804,1,1,2,0
1420,0,1,4,0
1770,0,1,3,1
2528,0,1,0,2
3844,1,2,3,0
2380,1,1,3,0
476,0,1,0,1
5308,0,2,0,0
4297,1,1,0,0
5680,1,1,0,1
4196,0,1,0,0
1531,0,0,4,2
3768,1,1,0,1
7990,0,1,0,1
292,1,1,3,2
6780,0,1,1,0
4684,1,1,2,1
4428,1,1,0,1
6893,1,1,4,0
5003,0,1,2,1
3625,0,1,4,0
8219,1,1,2,1
3968,1,1,0,0
7219,0,1,4,2
2642,0,2,1,0
1412,1,2,0,0
9980,1,2,4,1
10254,1,1,0,1
613,0,0,2,1
4472,1,1,4,0
6536,1,1,2,1
9467,0,2,4,1
6576,0,1,0,0
4896,1,1,0,1
662,0,2,0,2
6578,1,1,0,1
7776,0,1,2,0
10212,0,1,0,1
6204,1,1,0,1
10112,1,1,2,1
9281,0,1,4,1
7404,0,1,4,0
3556,1,1,0,1
8377,0,1,4,1
7957,0,1,0,0
3069,0,1,3,1
9914,1,1,2,1
5015,0,1,0,0
2605,1,2,0,0
9060,1,1,0,1
8061,0,1,0,0
5491,0,1,0,1
1612,0,1,0,2
10524,1,1,2,1
4180,1,1,0,1
4098,1,1,0,0
7249,1,2,4,0
2214,0,1,2,2
701,0,0,4,0
7860,1,1,0,0
8364,1,1,4,1
3327,1,0,0,0
6011,0,1,2,1
8625,0,1,0,1
2521,1,1,3,1
4197,1,1,0,1
2906,0,1,0,1
3787,1,1,4,0
7357,0,1,0,1
6457,0,2,1,1
5083,1,1,2,0
6127,1,0,2,1
4711,0,1,2,1
5945,1,0,2,1
4150,0,1,0,0
2284,0,1,2,1
7827,1,1,2,0
961,0,1,0,0
2374,1,2,3,0
5020,0,1,1,1
537,0,2,2,1
538,1,1,2,2
5495,0,1,4,0
10403,1,1,1,1
3445,1,1,2,1
1346,0,1,3,1
4093,1,1,0,1
6695,0,2,1,0
10074,0,1,0,1
1762,1,1,0,1
796,0,1,0,1
9407,1,1,0,1
8681,1,1,0,1
5762,0,1,2,1
6159,1,1,0,1
667,1,2,0,0
3837,0,1,2,1
2250,0,1,0,1
8872,1,1,0,1
380,0,2,0,0
10411,1,0,0,1
4405,1,1,0,1
4328,1,1,0,1
388,0,0,0,1
9956,1,0,4,1
2270,1,2,0,1
9156,0,2,3,1
1658,1,1,2,0
7195,0,1,0,1
7798,0,1,0,0
1878,0,1,0,1
3722,1,2,0,0
988,1,2,1,0
3072,0,1,4,1
6808,1,1,2,1
10187,0,1,0,1
2436,0,1,0,1
8682,0,2,1,1
370,0,2,0,1
3933,0,1,0,0
8632,1,1,4,1
1280,0,1,2,1
7753,1,1,0,0
8801,1,0,3,1
6712,1,1,3,1
5232,0,1,2,1
3784,0,1,4,0
1618,1,1,2,1
6471,1,1,3,1
5593,0,1,1,1
2628,1,1,3,1
3510,1,0,2,1
2091,0,1,0,0
9747,1,1,2,1
788,1,1,4,2
5531,1,1,3,0
10082,0,1,0,1
3650,0,2,0,1
578,0,0,2,1
6892,1,1,3,1
2607,1,1,4,0
5664,1,1,3,0
5480,0,1,0,1
9198,1,1,0,1
4657,1,1,0,1
1719,1,1,2,2
7640,0,1,1,0
376,0,0,4,1
2003,1,2,3,1
9165,1,1,0,1
4447,0,1,0,0
10511,1,2,1,1
156,0,1,0,0
1713,1,1,0,1
3167,0,1,0,1
9325,1,1,2,1
7908,0,1,0,1
423,0,1,2,1
10418,1,1,0,1
8051,1,1,2,1
3544,0,1,4,1
6375,1,1,0,0
4296,0,1,0,1
3664,1,1,0,1
3355,1,1,0,0
5082,1,0,4,0
1063,0,2,1,1
2202,1,1,3,1
6419,1,1,2,0
6793,0,1,0,0
9389,1,1,0,1
10334,1,2,1,1
6933,1,1,1,0
8548,1,1,0,1
8560,1,1,2,1
874,1,2,0,1
4029,0,1,0,0
9011,1,1,0,1
8358,1,1,2,1
87,0,2,1,1
7316,1,1,3,1
2301,1,1,4,0
8715,0,1,0,1
4136,0,1,0,1
10476,0,0,2,1
10085,0,1,0,1
9801,1,1,4,1
730,1,2,1,2
7697,0,1,1,0
804,0,1,0,1
2333,0,1,0,1
8402,1,1,2,1
3998,1,1,0,2
7418,1,1,2,1
9963,1,0,4,1
3721,1,1,0,0
9094,1,1,0,1
6462,1,1,0,1
407,1,1,3,0
3275,1,1,0,1
17,0,1,2,1
4314,0,2,0,1
2733,1,1,0,0
6345,0,1,4,0
3581,1,1,2,2
7639,1,2,4,0
4977,0,1,0,0
609,0,2,4,0
9819,0,1,2,1
5994,1,1,0,1
8232,1,1,0,1
6067,0,1,2,0
2415,0,2,0,0
6217,0,1,0,0
4936,1,1,0,1
9116,0,1,4,1
4720,0,1,0,0
172,0,2,0,1
9940,0,2,4,1
9943,0,1,4,1
10300,1,1,2,1
7625,1,1,0,2
6546,0,1,0,1
5696,1,1,3,1
6188,1,1,0,0
8264,0,1,4,1
7896,1,1,1,1
7004,1,1,0,0
8021,0,1,0,1
4975,0,1,0,1
2347,0,1,4,1
6749,1,1,0,0
8167,0,1,0,1
4607,0,1,0,1
3806,1,1,0,0
6321,1,1,2,0
1594,0,1,2,1
2098,0,1,0,0
783,1,1,0,1
5849,0,1,0,1
8136,0,2,0,1
8123,1,1,2,0
3387,1,1,0,1
4643,0,1,4,0
9576,1,1,1,1
3377,1,1,3,0
1448,0,1,3,1
1426,1,1,2,1
7143,1,1,3,1
5827,1,2,0,0
1683,0,1,0,0
7121,0,2,1,1
6603,0,1,0,1
1211,0,1,4,0
5602,1,1,3,0
5220,0,1,2,1
5321,1,1,0,1
705,0,1,0,1
9333,1,1,0,1
6726,1,1,0,0
10345,0,1,0,1
6689,1,1,4,0
7387,1,1,0,0
8878,1,1,4,1
6812,0,1,3,1
9032,1,1,2,1
4470,0,1,3,1
1935,1,1,2,1
9110,1,1,2,1
2554,0,1,0,1
6128,0,0,3,2
3115,0,1,0,0
5938,0,1,5,0
864,1,0,2,2
8238,1,1,2,1
8942,1,1,0,1
7585,1,1,0,2
9500,0,0,0,1
8742,1,1,0,1
7367,1,1,0,1
3041,0,1,0,1
2590,0,2,4,1
5933,1,1,2,0
1080,0,1,2,0
7272,1,0,2,2
2013,1,1,3,1
2591,0,1,0,1
5059,0,1,2,2
6081,1,2,0,0
8568,1,1,0,1
4378,1,2,0,0
5812,1,0,4,0
6278,0,1,2,1
6087,0,2,1,0
7618,0,1,0,2
3057,0,2,0,1
9342,1,1,0,1
9807,0,1,0,1
6930,1,2,1,1
8108,0,1,0,0
8545,1,1,2,1
10123,0,1,0,1
3222,0,1,2,1
10460,0,1,2,1
1877,0,1,0,1
5702,0,1,0,1
576,1,1,3,1
9286,0,0,0,1
5589,0,1,0,1
4563,0,2,0,1
1487,1,2,0,0
4531,0,1,1,1
10047,0,1,0,1
1734,1,1,3,1
10393,1,1,3,1
9486,1,1,2,1
6143,1,1,3,0
2556,1,1,0,1
8647,1,2,0,1
351,1,1,0,0
2468,0,1,5,0
8811,0,1,0,1
5943,1,1,2,1
4704,1,1,2,0
3815,0,0,0,1
2847,1,1,3,1
1044,0,0,2,2
5430,1,1,0,1
5037,0,2,1,1
7350,0,1,2,0
6750,0,1,0,1
4147,1,1,0,1
157,0,1,0,1
295,1,2,0,1
10166,0,1,3,1
9207,0,1,0,1
6980,1,1,3,1
4569,0,1,3,0
7692,0,2,1,0
245,0,1,0,1
10099,1,1,2,1
7352,0,1,2,1
8809,1,1,2,1
3162,0,2,1,0
648,0,1,0,1
7024,0,1,0,0
2553,0,2,1,1
2726,0,1,2,2
8952,0,2,1,1
8879,0,1,0,1
8929,0,1,0,1
4325,1,1,0,1
3975,0,0,0,2
2885,1,1,0,0
8720,1,0,3,1
10339,1,1,0,1
7672,0,1,0,1
9070,1,2,3,1
8932,0,2,1,1
9702,1,1,0,1
1781,0,1,0,1
7642,1,2,1,0
4374,1,1,0,0
8740,1,0,3,1
2535,0,1,2,1
10512,1,1,0,1
3803,1,1,0,0
9469,0,2,4,1
1851,0,1,3,0
723,1,1,0,1
9694,0,1,0,1
5335,0,0,1,1
5626,0,1,0,1
81,1,1,0,1
8109,1,1,4,0
5246,0,2,0,1
6974,1,1,3,1
1157,1,1,2,0
1275,1,2,1,1
8705,1,1,0,1
2409,1,1,0,1
6804,0,1,0,0
6991,0,2,1,1
4483,1,1,2,1
1385,1,1,0,1
10516,0,1,4,1
9153,1,1,2,1
10089,1,1,0,1
6854,1,1,0,1
1132,1,1,3,2
7572,0,1,0,1
7880,0,1,2,0
1019,1,1,3,1
2925,0,2,0,0
646,1,1,0,1
1283,0,2,0,1
3263,0,1,2,0
498,0,2,4,1
3119,0,1,2,1
5152,1,1,1,0
9204,1,1,0,1
7216,0,1,2,1
3357,0,1,0,1
7469,1,1,0,0
3773,0,2,1,1
6883,1,1,1,1
7018,0,1,1,0
10253,0,0,3,1
1351,0,1,3,1
3309,0,1,2,1
1104,0,2,1,2
4953,0,1,0,1
8913,0,1,0,1
5911,0,1,0,1
9647,0,1,2,1
4744,1,0,2,1
3176,1,1,0,1
7080,1,1,0,0
1335,1,1,3,1
7530,1,2,1,1
6474,0,1,0,1
5649,1,1,2,1
5441,1,1,0,0
1845,0,0,2,2
5349,0,2,1,0
8508,1,1,2,1
5189,0,1,2,1
6642,1,1,0,0
8383,0,1,3,1
2419,1,1,0,0
9887,0,1,0,1
3744,1,1,2,0
7279,0,1,2,0
1320,0,1,3,0
9627,1,2,1,1
4571,0,1,2,0
2191,1,2,0,0
6998,1,1,0,1
